signal
-2.06
-4.52
-6.26
-6.52
-4.99
-2.62
-0.52
1.28
2.33
2.42
2.2
2.11
1.66
1.26
1.28
0.44
0.21
0.3
0.32
0.08
0.16
0.69
0.32
0.27
0.39
0.29
0.35
0.54
0.52
0.29
0.46
0.51
0.26
0.37
0.1
0.16
0.43
0.63
0.77
1.15
1.69
1.58
1.51
1.35
1.04
0.75
0.52
0.21
-0.15
-0.02
-0.35
-0.51
-0.38
-0.65
-0.8
-0.8
-0.87
-1.14
-0.87
-0.26
-0.17
0.0
0.26
-0.01
-0.12
-0.18
-0.53
-0.72
-0.47
-0.3
-0.31
-0.11
0.12
0.12
0.29
0.41
0.19
0.27
0.19
-0.07
-0.02
0.16
0.03
-0.01
0.28
0.15
-0.31
-0.25
-0.35
-0.33
-0.11
-0.04
0.09
0.25
0.24
-0.18
-0.34
-0.04
-0.15
-0.08
-0.02
-0.14
-0.02
-0.08
-0.21
-0.32
-0.08
-0.18
-0.35
-0.02
-0.08
-0.69
-0.44
-0.24
-0.25
-0.27
0.07
0.42
0.45
0.7
0.68
0.72
0.75
0.33
0.14
0.31
-0.15
-0.43
-0.09
0.2
-0.07
-0.05
0.24
-0.15
-0.24
-0.41
-0.28
-0.26
-0.05
-0.02
-0.12
0.3
-0.07
-0.35
-0.79
-2.64
-3.33
-2.75
-2.08
-1.18
0.59
3.69
4.66
3.8
1.95
-0.76
-2.66
-3.77
-4.48
-3.75
-1.99
0.01
0.87
1.27
1.19
1.17
1.41
1.38
1.42
1.5
1.82
1.52
1.43
1.28
0.74
0.64
0.57
0.24
0.04
-0.0
-0.22
-0.55
-0.46
-0.46
-0.36
-0.07
0.03
0.15
0.31
0.35
-0.03
0.04
0.49
0.57
0.85
1.15
1.26
1.24
1.26
1.04
0.75
0.64
0.28
0.04
-0.05
-0.25
-0.49
-0.44
-0.44
-0.52
-0.22
-0.09
-0.31
-0.15
0.13
-0.22
-0.29
-0.12
-0.24
-0.48
-0.29
-0.57
-0.85
-0.61
-0.55
-0.65
-0.5
-0.29
-0.43
-0.24
0.04
0.02
0.1
0.58
0.41
0.17
0.44
0.23
0.13
0.44
0.42
0.37
0.37
0.41
0.26
0.19
0.08
-0.35
-0.19
0.01
-0.59
-0.69
-0.44
-0.69
-0.88
-0.81
-0.74
-0.74
-0.55
-0.33
-0.4
-0.23
-0.3
-0.36
-0.11
-0.03
-0.27
-0.1
0.13
-0.15
-0.07
0.13
-0.07
0.02
0.47
0.37
0.37
0.62
0.82
0.52
0.48
0.63
0.23
0.3
0.11
-0.03
0.18
0.34
0.11
0.12
0.56
0.22
0.14
0.37
0.61
0.69
0.92
0.93
0.69
0.65
0.24
-0.49
-1.15
-2.84
-3.56
-3.03
-2.18
-1.17
0.43
3.71
4.6
3.55
2.16
-0.85
-3.12
-4.56
-5.47
-4.98
-3.52
-1.43
-0.17
0.61
1.27
0.95
0.9
1.28
0.77
0.61
0.75
0.41
0.36
0.5
0.21
0.03
0.34
0.49
0.29
0.52
0.96
0.63
0.57
0.66
-0.02
-0.09
0.04
0.03
0.25
0.85
1.24
1.01
1.39
1.44
1.15
1.13
0.98
0.74
0.7
0.75
0.38
0.32
0.42
0.07
-0.16
-0.38
-0.73
-0.88
-0.82
-1.02
-0.92
-0.64
-0.49
-0.49
-0.04
0.19
-0.11
0.18
0.33
0.11
0.07
0.13
-0.08
-0.19
-0.13
-0.48
-0.54
-0.38
-0.44
-0.46
-0.13
0.08
-0.0
0.5
0.58
0.51
0.61
0.63
0.21
0.05
0.21
-0.34
-0.37
-0.23
-0.48
-0.41
-0.39
-0.45
-0.48
-0.18
0.02
-0.17
0.26
0.68
0.4
0.54
0.7
0.51
0.38
0.44
0.27
0.15
0.24
-0.06
-0.08
0.05
-0.15
-0.22
-0.06
-0.09
-0.39
-0.21
0.12
0.1
0.42
0.74
0.68
0.56
0.1
-1.2
-2.49
-3.99
-4.15
-3.39
-2.0
0.04
2.29
4.98
5.08
3.52
2.3
0.02
-2.12
-3.1
-3.21
-2.87
-2.1
-0.66
0.03
0.38
0.87
0.92
0.7
0.83
0.42
0.09
0.21
-0.08
-0.33
-0.18
0.15
-0.05
-0.04
0.3
0.18
0.15
-0.01
-0.12
-0.16
0.11
0.15
0.15
0.66
0.7
0.65
0.74
0.73
0.56
0.8
0.97
0.88
1.01
1.16
0.86
0.67
0.64
0.22
0.01
-0.07
-0.23
-0.37
-0.41
-0.43
-0.51
-0.32
-0.5
-0.67
-0.34
-0.43
-0.64
-0.62
-0.36
-0.68
-0.74
-0.5
-0.69
-0.58
-0.21
-0.18
-0.12
0.28
0.26
0.26
0.33
0.5
0.3
0.31
0.42
0.12
0.27
0.33
0.11
0.03
0.12
-0.31
-0.53
-0.48
-0.76
-0.77
-0.6
-0.86
-0.94
-0.6
-0.27
-0.27
0.1
0.77
0.69
0.84
0.8
0.31
0.21
0.21
-0.22
-0.35
-0.18
-0.13
-0.18
0.12
0.31
0.06
0.25
0.12
-0.08
-0.09
-0.07
-0.11
-0.02
0.26
0.13
0.25
0.22
-1.29
-2.59
-3.13
-3.05
-2.59
-1.43
1.0
3.27
4.73
4.02
2.31
1.08
-1.8
-4.26
-4.61
-3.94
-3.1
-2.21
-0.04
0.66
0.74
0.93
0.67
0.43
0.68
0.86
0.54
0.87
1.18
0.95
0.92
1.13
0.88
0.9
0.97
0.85
0.73
0.85
0.53
0.26
0.39
0.18
0.06
0.3
0.28
0.17
0.24
0.18
0.11
0.37
0.74
0.73
0.86
1.18
0.95
0.73
0.73
0.43
0.28
0.36
-0.15
-0.5
-0.41
-0.6
-0.92
-0.86
-0.63
-0.64
-0.42
-0.45
-0.66
-0.55
-0.41
-0.69
-0.77
-0.28
-0.52
-0.56
-0.14
-0.29
-0.25
-0.07
0.09
-0.04
0.07
0.24
0.04
0.23
0.17
-0.3
-0.17
0.05
-0.34
-0.39
0.0
0.09
-0.03
0.29
0.1
-0.1
0.33
0.19
-0.03
0.11
0.24
-0.17
-0.24
-0.2
-0.48
-0.58
-0.29
-0.26
-0.2
0.31
0.26
0.11
0.29
0.1
-0.11
-0.03
-0.3
-0.45
-0.34
-0.28
-0.73
-0.65
-0.59
-0.83
-0.77
-0.42
-0.44
-0.31
-0.04
-0.29
-0.21
-0.08
-0.28
-0.34
0.21
0.26
0.1
0.45
0.83
0.72
0.68
1.06
0.63
0.52
0.61
-0.07
-0.02
0.23
-0.02
-0.13
0.04
0.16
0.04
0.07
-0.24
-0.22
0.08
0.22
-0.14
-0.06
0.62
-0.3
-0.69
-1.94
-2.33
-1.85
-1.36
-0.04
1.13
3.69
4.14
3.02
2.08
-1.55
-3.54
-4.3
-4.62
-4.23
-3.07
-0.1
0.62
0.79
1.45
1.3
1.16
1.37
1.1
0.85
0.84
0.62
0.23
0.43
0.64
0.44
0.62
0.35
-0.15
-0.11
-0.11
-0.21
-0.24
0.28
0.22
0.09
0.25
0.0
-0.04
0.34
0.51
0.49
1.06
1.34
1.01
1.2
1.57
1.35
1.15
1.11
0.98
0.77
0.74
0.26
-0.13
-0.16
-0.74
-0.91
-0.92
-1.28
-1.27
-0.99
-0.73
-0.81
-0.45
-0.02
-0.35
-0.28
-0.13
-0.38
-0.38
-0.08
-0.24
-0.31
0.07
0.06
-0.15
0.07
0.33
0.25
0.46
0.75
0.66
0.81
0.93
0.77
0.81
0.34
-0.22
-0.25
-0.32
-0.49
-0.54
-0.02
0.04
0.06
0.25
0.04
-0.3
-0.32
-0.53
-1.02
-0.85
-0.97
-1.1
-0.75
-0.3
-0.28
-0.13
0.39
0.14
0.22
0.61
0.3
0.19
0.07
-0.19
-0.49
-0.64
-0.67
-0.89
-0.4
0.22
0.21
0.73
1.24
1.26
1.34
1.29
0.32
0.03
-0.23
-0.68
-0.73
-0.68
-0.31
-0.55
-0.03
-0.24
-0.62
-0.22
-0.22
-0.55
-0.43
0.03
-0.16
-0.22
0.16
0.31
0.23
0.15
-1.22
-1.61
-1.83
-1.76
-1.5
-0.62
1.64
2.78
4.13
3.78
1.64
0.15
-2.63
-4.49
-4.96
-4.5
-3.47
-1.95
0.28
0.88
0.85
1.15
1.48
1.22
1.6
1.73
1.36
1.38
1.45
1.13
1.03
0.84
0.44
0.47
0.54
-0.17
-0.17
0.21
-0.02
-0.06
0.11
0.24
-0.16
0.11
0.0
-0.3
0.11
0.47
0.49
0.57
1.05
0.72
0.64
0.82
0.67
0.66
0.96
1.03
0.81
0.89
0.63
0.22
0.24
-0.3
-0.7
-0.62
-1.1
-1.46
-1.41
-0.96
-1.36
-1.33
-0.91
-1.45
-1.34
-0.9
-1.03
-0.94
-0.22
-0.25
-0.35
-0.01
0.69
0.53
0.67
1.25
0.84
0.8
0.68
0.26
0.17
0.44
0.06
0.02
0.09
-0.04
-0.26
-0.08
-0.18
-0.59
-0.39
-0.16
-0.26
-0.07
0.01
-0.44
-0.15
-0.14
-0.59
-0.41
0.11
0.18
-0.14
0.14
0.02
-0.35
-0.17
-0.34
-0.57
-0.21
0.15
0.16
0.45
0.89
0.89
0.64
0.39
-0.33
-0.56
-0.49
-1.01
-0.85
-0.22
-0.22
-0.21
0.18
0.35
0.21
0.57
1.12
1.0
1.14
1.29
0.76
0.5
0.47
-0.1
-0.13
0.29
0.26
0.31
0.65
0.82
0.75
0.91
0.62
0.25
0.25
0.15
-0.25
-0.3
-0.09
-0.4
-0.51
-1.24
-3.36
-3.17
-2.19
-1.87
-0.87
1.45
4.24
4.01
2.74
-0.47
-3.72
-4.97
-6.49
-6.77
-5.29
-2.1
-0.23
0.51
1.59
1.49
1.45
1.75
1.58
1.34
1.62
1.33
0.9
1.17
1.12
0.71
0.66
0.74
0.3
0.22
0.46
-0.03
0.04
0.25
0.15
0.21
0.54
0.52
0.41
0.88
0.63
0.35
0.79
1.01
0.87
1.21
1.72
1.61
1.54
1.67
1.26
1.0
0.82
0.02
-0.29
-0.38
-0.94
-1.13
-0.88
-0.99
-1.05
-0.64
-0.27
-0.45
-0.33
0.25
-0.14
-0.17
0.01
-0.4
-0.3
-0.11
-0.45
-0.48
-0.26
-0.25
-0.47
-0.13
0.23
0.2
0.47
0.36
0.18
0.32
-0.15
-0.58
-0.43
-0.26
-0.61
-0.58
-0.08
-0.71
-0.76
-0.22
-0.21
-0.44
-0.05
0.33
0.08
0.22
0.27
-0.02
0.08
0.33
-0.08
-0.02
0.02
-0.17
-0.02
0.3
0.43
0.33
0.69
0.34
-0.34
-0.22
-0.8
-1.07
-0.82
-0.84
-0.79
-0.59
-0.06
-0.01
0.15
0.78
0.92
1.01
1.24
0.99
0.84
0.94
0.56
0.05
0.21
-0.2
-0.41
-0.34
-0.37
-0.66
-0.51
-0.15
-0.49
-0.31
0.07
0.12
0.15
0.17
-0.2
-0.26
-0.12
-0.21
-0.4
-0.42
-2.37
-4.1
-3.45
-2.5
-1.91
-0.19
3.53
5.86
5.58
4.11
1.21
-0.84
-3.02
-4.6
-4.71
-3.31
-1.08
-0.06
1.44
2.18
2.11
2.12
1.64
0.9
0.75
0.01
-0.49
-0.6
-0.35
-0.64
-0.62
0.15
-0.11
-0.24
-0.05
-0.21
-0.38
-0.26
-0.64
-0.94
-0.66
-0.57
-0.76
-0.55
-0.1
-0.11
0.13
0.62
0.33
0.51
1.12
0.82
0.58
0.99
0.79
0.46
0.5
0.17
-0.21
-0.02
0.32
-0.06
0.13
0.59
0.32
0.1
-0.43
-0.85
-0.97
-0.79
-0.98
-0.92
0.11
0.38
0.19
0.43
0.49
0.19
0.12
-0.02
-0.31
-0.22
-0.19
-0.44
-0.34
-0.03
-0.18
-0.15
0.38
0.3
0.28
0.6
0.54
0.6
0.79
0.93
0.52
0.53
0.75
0.4
0.32
0.44
0.2
0.01
-0.02
-0.69
-0.72
-0.68
-0.82
-0.69
-0.47
-0.22
-0.26
0.07
0.07
-0.03
0.31
0.55
0.23
0.23
0.44
0.19
0.2
0.3
0.03
0.13
0.52
0.49
0.38
0.76
0.92
0.51
0.48
0.46
0.18
0.09
0.26
0.12
0.19
0.19
-0.36
-0.3
-0.66
-1.02
-1.13
-0.76
-0.51
-0.68
-0.16
-0.11
-0.03
-0.13
-0.84
-2.34
-2.72
-2.03
-2.06
-1.16
1.05
3.54
4.85
4.15
2.04
0.19
-2.09
-4.75
-5.58
-4.75
-3.13
-2.13
-0.49
0.87
0.58
0.88
1.25
1.17
1.15
1.36
1.36
1.05
1.09
1.05
0.86
0.73
0.41
0.31
0.46
0.16
-0.02
0.41
0.76
0.46
0.65
0.98
0.79
0.85
0.9
0.89
0.8
0.76
0.62
0.54
0.77
0.73
0.66
0.92
0.88
0.79
0.86
0.68
0.34
0.28
-0.06
-0.56
-0.78
-0.9
-1.64
-1.83
-1.39
-1.56
-1.59
-0.98
-0.6
-0.36
-0.03
0.15
0.02
0.13
0.37
0.02
0.17
0.37
0.16
0.16
0.19
-0.23
-0.29
-0.17
-0.19
-0.23
0.18
0.17
-0.02
0.12
0.19
-0.07
0.15
0.48
0.23
0.49
0.38
-0.21
-0.23
0.06
-0.27
-0.31
0.06
0.15
0.08
0.28
0.34
0.04
-0.0
-0.24
-0.54
-0.47
-0.45
-0.73
-0.33
0.1
-0.21
-0.22
0.14
-0.13
-0.27
0.18
-0.01
-0.12
0.13
0.22
0.23
0.37
0.61
0.41
0.65
0.89
0.51
0.88
0.91
0.65
0.48
0.62
0.51
0.02
0.2
0.02
-0.05
0.05
-0.09
-0.32
-0.07
-0.12
-0.46
-0.3
-0.33
-0.56
-0.34
-0.21
-0.53
-0.54
-0.75
-2.82
-2.86
-1.84
-1.13
-0.52
1.26
4.31
4.52
3.37
0.4
-2.17
-3.57
-5.53
-6.64
-5.46
-2.85
-1.4
-0.42
0.96
1.14
0.99
1.49
1.43
1.18
1.6
1.73
1.42
1.46
1.5
0.73
0.67
0.44
-0.2
-0.24
-0.24
-0.61
-0.59
-0.18
-0.06
-0.05
0.45
0.67
0.39
0.64
0.53
0.36
0.68
0.99
0.98
1.31
1.54
1.2
1.09
1.28
1.08
0.9
1.05
0.84
0.7
0.67
0.25
-0.12
0.03
-0.11
-0.57
-0.41
-0.62
-0.86
-0.76
-0.66
-0.79
-0.59
-0.1
-0.32
-0.19
0.12
-0.17
-0.34
-0.13
0.0
-0.27
0.18
0.46
0.02
0.25
0.18
0.01
0.04
-0.1
-0.44
-0.29
0.0
-0.36
-0.46
-0.04
0.07
-0.08
0.2
0.29
0.09
0.39
0.24
-0.13
-0.05
-0.29
-0.68
-0.53
-0.18
-0.34
-0.4
-0.2
-0.24
-0.27
0.18
0.19
0.33
0.9
0.86
0.67
0.67
0.57
0.2
0.35
0.27
-0.05
0.04
-0.16
-0.67
-0.68
-0.49
-0.88
-0.87
-0.49
-0.58
-0.54
-0.03
0.12
-0.09
0.33
0.25
-0.17
-0.25
-1.41
-3.66
-4.29
-3.48
-2.86
-2.04
0.57
3.69
5.06
4.74
1.81
0.44
-1.15
-4.0
-4.91
-4.06
-1.99
-1.22
-0.09
1.71
1.66
1.6
1.8
1.2
1.11
1.29
0.89
0.69
0.98
1.04
0.72
0.76
0.49
0.2
0.33
0.16
-0.21
-0.1
0.09
-0.15
-0.03
0.18
0.02
0.22
0.64
0.31
0.14
0.39
0.42
0.42
0.77
1.2
1.18
1.36
1.33
0.85
0.69
0.5
-0.03
-0.13
-0.23
-0.75
-0.77
-0.67
-1.06
-1.08
-0.71
-0.88
-0.84
-0.45
-0.23
-0.28
-0.09
0.03
-0.81
-0.66
-0.64
-1.16
-0.89
-0.64
-0.34
-0.35
0.23
0.45
0.46
0.87
0.66
0.71
0.86
0.54
0.19
0.5
0.5
-0.07
-0.01
0.02
-0.34
-0.34
-0.13
-0.4
-0.5
-0.02
-0.16
-0.29
-0.02
-0.21
-0.32
-0.13
-0.42
-0.8
-0.43
-0.36
-0.48
-0.28
0.39
0.62
0.77
1.19
1.05
1.0
0.99
0.48
0.1
0.31
-0.17
-0.3
-0.11
-0.1
-0.27
-0.16
0.05
-0.27
-0.03
0.13
-0.06
0.11
0.54
0.25
0.43
0.6
0.55
0.38
-0.01
-1.83
-3.25
-3.15
-2.86
-2.43
-1.08
1.97
3.89
4.6
3.45
1.48
0.01
-2.17
-4.61
-4.97
-3.61
-2.47
-1.5
0.11
1.12
1.18
1.25
0.7
0.36
0.54
0.47
0.05
0.28
0.47
0.06
0.09
0.22
-0.37
-0.42
0.09
-0.45
-0.75
-0.37
-0.37
-0.61
-0.38
-0.2
-0.04
0.32
0.46
0.19
0.59
1.1
0.64
0.7
1.34
1.44
1.25
1.34
1.04
0.71
0.78
0.5
0.42
0.56
0.26
0.01
-0.16
-0.49
-0.88
-0.81
-0.39
-0.72
-0.59
-0.4
-0.66
-0.48
-0.41
-0.43
-0.22
0.37
0.12
-0.1
0.22
-0.15
-0.46
-0.45
-0.23
-0.41
-0.07
0.06
0.06
0.31
0.48
0.21
0.13
0.78
0.01
-0.28
0.07
-0.33
-0.52
-0.14
-0.14
-0.19
0.05
0.23
-0.11
0.03
0.6
0.31
0.38
0.83
0.89
0.81
0.82
-0.01
-0.28
-0.13
-0.45
-0.6
-0.23
-0.16
-0.61
-0.38
0.13
0.08
0.14
0.71
0.68
0.82
0.74
0.35
0.33
0.71
0.55
0.22
0.2
-0.27
-0.63
-0.54
-0.81
-0.91
-0.61
-0.25
-0.34
-0.23
0.14
-0.25
-0.28
-0.4
-0.91
-0.88
-0.8
-1.3
-1.6
-2.2
-3.2
-2.71
-1.55
-0.33
1.08
3.61
5.74
4.55
3.4
0.66
-2.22
-3.27
-3.92
-3.65
-2.56
-0.42
0.11
0.37
0.73
-0.18
-0.08
0.77
0.7
0.46
1.19
1.07
0.58
1.67
1.46
1.19
2.04
0.45
-3.07
-3.34
-4.16
-7.67
-7.76
-5.23
-5.26
-5.01
-2.29
-1.98
-2.43
-0.38
0.24
-0.67
0.88
3.59
2.95
3.16
5.75
4.8
4.37
4.84
3.03
2.55
2.58
0.69
-0.06
-0.04
-2.3
-3.38
-2.4
-3.43
-4.65
-3.31
-2.08
-3.33
-2.76
-0.88
-2.3
-1.98
-0.45
-1.14
-0.94
0.92
0.58
0.34
2.02
1.99
1.12
1.95
2.23
0.75
1.17
1.24
-0.4
-0.19
0.7
-0.28
-0.13
1.47
0.71
0.61
2.05
1.61
1.12
1.86
1.46
0.45
0.89
0.35
-0.94
-0.52
0.03
-1.29
-0.9
-0.02
-0.93
-0.76
0.12
-0.51
-0.67
0.7
0.42
-0.15
1.13
1.08
0.37
1.07
1.13
0.24
0.55
0.87
0.01
0.04
0.7
-0.42
-0.49
0.47
-1.53
-1.51
-0.29
-1.79
-2.59
-1.3
-1.24
-2.26
-1.32
-0.3
-0.9
-0.57
-0.62
-2.72
-2.51
-0.53
-0.81
0.13
4.08
6.78
6.29
5.28
1.96
-0.4
-1.74
-5.59
-6.85
-4.66
-2.08
-2.13
-0.84
1.46
0.83
0.81
1.97
0.69
0.49
1.37
0.23
-0.03
0.87
0.91
0.44
1.39
1.49
0.41
0.91
0.79
-0.57
-0.24
0.36
-0.86
-0.69
0.34
-0.32
-0.4
1.11
0.47
0.24
1.47
1.45
1.14
1.96
3.08
2.07
2.32
2.0
0.46
0.44
0.58
-0.43
-0.43
0.27
-0.5
-0.64
-0.0
-0.67
-0.89
0.45
0.74
0.25
0.88
1.16
0.27
0.56
0.48
-1.08
-1.01
-0.44
-1.52
-1.41
-0.58
